,ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Condition,Grade,Sqft_above,Sqft_basement,Year_built,Location
12048,5468780020,20150326T000000,330000,4,2.5,2210,5929,2,3,8,2210,0,2004,98042 - Covington
12049,5468780250,20140508T000000,325900,4,2.5,2320,6270,2,3,8,2320,0,2004,98042 - Covington
12050,5469000100,20140806T000000,375000,4,2.5,1800,8432,1,4,7,1200,600,1960,98133 - Seattle
12051,5469000140,20140707T000000,373000,4,1.75,1590,7920,2,4,7,1590,0,1960,98133 - Seattle
12052,5469300270,20140506T000000,234000,3,1.75,1490,8366,1,4,7,1010,480,1975,98042 - Covington
12053,5469300330,20140905T000000,275000,4,1.75,2000,8700,1,5,7,1010,990,1975,98042 - Covington
12054,5469500020,20150505T000000,439950,3,2.25,2170,15000,2,4,8,2170,0,1978,98042 - Covington
12055,5469500180,20150206T000000,366400,4,2.25,2040,14383,1,4,8,1270,770,1977,98042 - Covington
12056,5469500580,20150203T000000,455500,3,1.75,2290,19000,1,4,9,1650,640,1973,98042 - Covington
12057,5469500640,20150224T000000,583500,3,2.25,3530,13000,2.5,4,10,3530,0,1985,98042 - Covington
12058,5469501200,20140820T000000,431000,3,2.25,2360,14950,1,4,9,2360,0,1978,98042 - Covington
12059,5469501410,20140917T000000,490000,4,2.5,3480,12696,1,4,9,1980,1500,1977,98042 - Covington
12060,5469501530,20140603T000000,575000,3,2.25,3800,33825,1,4,10,3330,470,1976,98042 - Covington
12061,5469501830,20140624T000000,396500,3,2.5,2590,18980,1,4,10,2590,0,1976,98042 - Covington
12062,5469501850,20140629T000000,402000,4,2.75,2950,15540,1,4,8,2120,830,1974,98042 - Covington
12063,5469501940,20140604T000000,340000,3,1.75,2190,12626,2,4,8,2190,0,1978,98042 - Covington
12064,5469502060,20141009T000000,400000,4,2.5,3140,12792,2,4,9,3140,0,1977,98042 - Covington
12065,5469502170,20150414T000000,459950,4,2,2760,21465,1,4,9,2120,640,1979,98042 - Covington
12066,5469502460,20140909T000000,375000,4,2.75,3140,24800,1,4,8,2080,1060,1971,98042 - Covington
12067,5469502660,20140929T000000,439950,4,2.25,2460,14600,1,4,8,1720,740,1977,98042 - Covington
12068,5469502700,20140508T000000,489990,5,2.25,2440,20828,1.5,4,8,2440,0,1975,98042 - Covington
12069,5469502780,20140812T000000,350000,4,2.5,2260,13755,1,4,9,2260,0,1975,98042 - Covington
12070,5469502860,20150107T000000,350000,5,2.75,2980,13482,1,4,8,1730,1250,1975,98042 - Covington
12071,5469503280,20140721T000000,449950,4,2.5,3100,10000,2,3,9,3100,0,1978,98042 - Covington
12072,5469650040,20150316T000000,784500,4,5,5820,13906,2,3,11,3750,2070,1993,98042 - Covington
12073,5469700020,20150206T000000,295000,4,1.75,1800,28650,1,4,7,1800,0,1975,98031 - Kent
12074,5469700052,20141113T000000,275000,3,1.5,1510,16200,1,3,7,1510,0,1970,98031 - Kent
12075,5469700060,20150123T000000,264500,3,1.75,1650,16200,1,3,7,1650,0,1976,98031 - Kent
12076,5469700260,20140903T000000,340000,4,2.25,2530,24700,2,3,7,2530,0,1974,98031 - Kent
12077,5469700570,20140812T000000,469500,5,2.5,2970,24759,1,4,8,1670,1300,1969,98031 - Kent
12078,5470100090,20140905T000000,210000,3,1.5,1250,9484,1,4,7,1250,0,1969,98042 - Covington
12079,5470100220,20140909T000000,222000,3,1.5,1310,9273,1,4,7,1310,0,1968,98042 - Covington
12080,5470100270,20141209T000000,225000,3,1.5,1310,10491,1,4,7,1310,0,1969,98042 - Covington
12081,5476200123,20140710T000000,200000,4,2,2090,6630,1,3,7,1070,1020,1974,98178 - Tukwila
12082,5476200160,20140725T000000,164808,3,1,1250,5411,1,3,7,1250,0,1980,98178 - Tukwila
12083,5476800069,20140527T000000,292050,5,3,2840,7199,1,3,7,1710,1130,2003,98178 - Tukwila
12084,5476800201,20141020T000000,295000,3,2,1830,17321,1,4,7,1100,730,1948,98178 - Tukwila
12085,5480900010,20140623T000000,835000,4,2.5,3030,29163,2,3,10,3030,0,1998,98053 - Redmond
12086,5482700100,20140512T000000,876650,3,3.25,2170,12508,1.5,5,9,1650,520,1928,98040 - Mercer Island
12087,5487300020,20150121T000000,464550,3,1.5,1690,10500,1,4,7,1690,0,1967,98033 - Kirkland
12088,5490210200,20140905T000000,456000,4,1,1700,7689,1,3,7,1080,620,1977,98052 - Redmond
12089,5490210320,20140627T000000,661500,5,2.5,2500,7200,1,4,7,1490,1010,1977,98052 - Redmond
12090,5490210510,20140922T000000,500000,3,1.75,1530,14633,1,3,7,1100,430,1977,98052 - Redmond
12091,5490210670,20140822T000000,449950,4,2.5,2070,7312,1,4,7,1230,840,1977,98052 - Redmond
12092,5490220030,20150225T000000,580000,4,2.5,2110,11680,1,4,7,1420,690,1977,98052 - Redmond
12093,5490700035,20140807T000000,325000,4,1.5,1870,7220,2,3,7,1870,0,1956,98155 - Shoreline
12094,5490700085,20140911T000000,340000,5,2,1750,8220,1,3,7,1750,0,1956,98155 - Shoreline
12095,5490700100,20141208T000000,310000,3,1,1210,7649,1,4,7,1210,0,1956,98155 - Shoreline
12096,5491200210,20140820T000000,350000,3,1,2010,6000,1,3,7,1210,800,1967,98108 - Tukwila
12097,5492200090,20141007T000000,770126,4,2.75,2390,9300,1,3,8,1430,960,1979,98004 - Bellevue
12098,5493110080,20140815T000000,1830000,3,3.75,6030,39317,2,3,11,4440,1590,1991,98004 - Bellevue
12099,5495200040,20150126T000000,610000,5,3.25,3490,23400,1,4,8,1890,1600,1957,98006 - Bellevue
12100,5498100010,20150324T000000,425000,4,2.5,1940,4517,1,3,8,1190,750,2010,98028 - Kenmore
12101,5499200060,20150403T000000,635000,4,3,2100,3800,2,3,8,2100,0,1972,98115 - Seattle
12102,5499700045,20141030T000000,679000,3,2.5,1780,4320,2,4,8,1780,0,1930,98115 - Seattle
12103,5500100120,20140916T000000,380000,4,1.75,1790,10186,1,4,8,1790,0,1965,98177 - Seattle
12104,5500200010,20141014T000000,389950,3,1.75,1580,9049,1,3,8,1580,0,1966,98177 - Seattle
12105,5502700005,20140625T000000,330000,6,2.25,3040,28535,1,3,8,1890,1150,1951,98030 - Kent
12106,5505700020,20140618T000000,400000,3,1.75,1050,6150,1.5,4,6,950,100,1928,98116 - Seattle
12107,5505700030,20140528T000000,590000,3,2,1650,6150,2,4,7,1650,0,1926,98116 - Seattle
12108,5505700055,20140730T000000,345000,5,3,2080,6150,1,3,7,1040,1040,1950,98116 - Seattle
12109,5506500070,20141211T000000,676000,3,2.25,2680,41804,1,3,9,2680,0,1989,98045 - Garcia
12110,5506500170,20140912T000000,560000,3,2.5,2780,32880,1,3,9,2780,0,1993,98045 - Garcia
12111,5511600245,20150324T000000,350000,2,1,1350,3880,1,3,6,950,400,1927,98103 - Seattle
12112,5511600315,20150218T000000,575000,2,1.5,1400,5810,2,3,7,1400,0,1940,98103 - Seattle
12113,5515600075,20141205T000000,299000,3,1,1510,142803,1,3,7,1510,0,1974,98001 - Auburn
12114,5515600087,20141209T000000,215000,3,1.5,1100,33600,1,3,7,1100,0,1967,98001 - Auburn
12115,5515600088,20141121T000000,194820,3,1.5,1100,32700,1,3,7,1100,0,1967,98001 - Auburn
12116,5515600163,20140916T000000,420000,5,2.25,3070,64033,1,3,9,2730,340,1983,98001 - Auburn
12117,5518800010,20140703T000000,515000,5,3.25,2740,9629,1,5,7,1390,1350,1977,98011 - Bothell
12118,5522600205,20140917T000000,500000,3,1.5,2040,6750,1,3,7,1280,760,1950,98117 - Seattle
12119,5525400300,20140521T000000,619420,4,2.75,2450,14803,2,4,9,2450,0,1988,98059 - Renton
12120,5525400420,20140514T000000,565000,4,2.5,2240,14667,2,4,9,2240,0,1989,98059 - Renton
12121,5525400430,20140715T000000,585000,3,2.5,2050,11690,2,4,9,2050,0,1989,98059 - Renton
12122,5525400530,20150423T000000,706000,5,2.5,2890,15891,2,3,9,2890,0,1990,98059 - Renton
12123,5528600005,20150327T000000,272167,2,2.5,1620,3795,2,3,7,1620,0,2014,98027 - Hobart
12124,5528600050,20150211T000000,546000,2,1,1200,12856,1,4,6,1200,0,1948,98027 - Hobart
12125,5530000030,20150126T000000,233000,4,2,2130,9579,1,4,7,1250,880,1968,98001 - Auburn
12126,5530000050,20141027T000000,278000,3,1.75,2710,9088,1,4,7,2060,650,1965,98001 - Auburn
12127,5535600110,20140618T000000,515500,4,2.5,2920,7700,2,3,9,2920,0,2003,98019 - Duvall
12128,5535600150,20150312T000000,565000,4,2.5,2980,10459,2,3,9,2980,0,2001,98019 - Duvall
12129,5535600520,20141208T000000,550000,4,2.5,2850,6809,2,3,9,2850,0,2003,98019 - Duvall
12130,5535600640,20140912T000000,489950,3,2.5,2400,7478,2,3,9,2400,0,2002,98019 - Duvall
12131,5536100005,20140808T000000,2300000,7,4.75,5310,8816,2,3,10,3650,1660,2013,98004 - Bellevue
12132,5536100010,20150204T000000,1050000,4,1,1330,9729,1,3,6,1330,0,1952,98004 - Bellevue
12133,5536100020,20141215T000000,987000,3,2,2160,15788,1,3,8,2160,0,1951,98004 - Bellevue
12134,5536100020,20150512T000000,1190000,3,2,2160,15788,1,3,8,2160,0,1951,98004 - Bellevue
12135,5536500020,20140716T000000,540000,4,2.5,2290,4450,2,3,9,2290,0,2004,98072 - Cottage Lake
12136,5537200043,20140508T000000,211000,4,1,2100,9200,1,3,7,1050,1050,1959,98168 - SeaTac
12137,5538300120,20141015T000000,420000,4,2.5,2170,10500,1,3,7,1570,600,1962,98155 - Shoreline
12138,5538300225,20140513T000000,405000,4,1.75,2180,13529,1,3,7,1090,1090,1956,98155 - Shoreline
12139,5540000010,20140815T000000,259950,3,1.5,1350,7827,1,4,7,1350,0,1968,98030 - Kent
12140,5540000050,20140612T000000,299000,3,2.5,2210,10119,1,4,7,1450,760,1966,98030 - Kent
12141,5540800100,20150511T000000,245000,3,1,910,6630,1,4,6,910,0,1912,98103 - Seattle
12142,5540800130,20150318T000000,447500,2,1,1180,5100,1.5,3,7,1180,0,1926,98103 - Seattle
12143,5541300135,20140708T000000,674600,4,2.5,2610,5140,2,3,8,2610,0,2006,98103 - Seattle
12144,5547500050,20140917T000000,255000,3,2.25,1740,10378,1,5,7,1740,0,1977,98042 - Covington
12145,5547500070,20140724T000000,216000,3,1.75,1580,9705,1,4,7,1580,0,1977,98042 - Covington
12146,5547700190,20150330T000000,672500,3,2.5,2450,5760,2,3,9,2450,0,2000,98074 - Sammamish
12147,5547700270,20140715T000000,625000,4,2.5,2570,5520,2,3,9,2570,0,2000,98074 - Sammamish
12148,5550300175,20141206T000000,285000,2,1,720,6400,1,4,6,720,0,1943,98126 - Seattle
12149,5550300205,20150413T000000,338000,2,1,690,6400,1,3,6,690,0,1943,98126 - Seattle
12150,5556300098,20140612T000000,1240000,5,4,4410,14380,2,3,11,4410,0,2006,98052 - Redmond
12151,5556300102,20140714T000000,933399,3,2.5,3940,10360,2,3,9,3110,830,1992,98052 - Redmond
12152,5556300109,20141121T000000,1080000,5,3.5,3230,7560,2,3,10,3230,0,2007,98052 - Redmond
12153,5556300116,20141229T000000,1110000,5,2.75,3300,7560,2,3,10,3300,0,2007,98052 - Redmond
12154,5556800150,20140515T000000,204700,4,2,1670,9987,1,3,7,1670,0,1967,98001 - Auburn
12155,5556800260,20150305T000000,230000,4,2,1440,10800,1,4,7,1440,0,1967,98001 - Auburn
12156,5556900080,20140926T000000,169000,3,1,910,7686,1,3,7,910,0,1969,98001 - Auburn
12157,5557320030,20140924T000000,229950,5,2.75,2000,5885,1,3,7,1260,740,1994,98023 - Federal Way
12158,5557500270,20150209T000000,262000,3,1.5,1700,9579,1,4,7,1100,600,1962,98023 - Federal Way
12159,5557700210,20141209T000000,192500,3,1,1100,9750,1,4,7,1100,0,1966,98023 - Federal Way
12160,5557800010,20140623T000000,261350,3,1.75,1390,18200,1,4,7,1390,0,1962,98023 - Federal Way
12161,5559200020,20150227T000000,248500,3,2,1240,12285,1,3,7,620,620,1939,98023 - Federal Way
12162,5559200051,20150106T000000,272000,4,1.75,2520,10890,1,3,7,1260,1260,1979,98023 - Federal Way
12163,5559200065,20150507T000000,306500,2,1,1420,16400,1.5,4,6,1420,0,1943,98023 - Federal Way
12164,5559200170,20150430T000000,307000,4,2,2390,23972,2,3,7,1720,670,1949,98023 - Federal Way
12165,5559600140,20150505T000000,253000,3,2,1490,7651,1,3,7,1490,0,1988,98003 - Federal Way
12166,5559900080,20141104T000000,272000,4,2.25,1880,6160,2,3,7,1880,0,1993,98023 - Federal Way
12167,5560000070,20140707T000000,199990,3,1,1100,8560,1,3,6,1100,0,1961,98023 - Federal Way
12168,5560000480,20140908T000000,169950,3,1,840,8470,1,4,6,840,0,1961,98023 - Federal Way
12169,5560000540,20140723T000000,223000,4,2,1200,8470,1,4,7,1200,0,1961,98023 - Federal Way
12170,5560000640,20140619T000000,232500,3,1,1320,8450,1,3,6,880,440,1961,98023 - Federal Way
12171,5560000650,20141202T000000,135000,3,1,1520,8450,1,2,6,1120,400,1961,98023 - Federal Way
12172,5560000680,20141226T000000,199950,2,1,1010,10057,1,3,6,1010,0,1961,98023 - Federal Way
12173,5560000710,20150327T000000,210000,3,1,1040,8970,1,4,6,1040,0,1961,98023 - Federal Way
12174,5560001130,20150225T000000,200000,3,1,1040,8925,1,4,6,1040,0,1961,98023 - Federal Way
12175,5561000010,20150223T000000,605000,3,2.5,3200,35012,1.5,3,8,2100,1100,1965,98027 - Hobart
12176,5561000190,20140502T000000,437500,3,2.25,1970,35100,2,4,9,1970,0,1977,98027 - Hobart
12177,5561000330,20150505T000000,525000,3,1.75,2620,38350,1,4,8,1320,1300,1977,98027 - Hobart
12178,5561000420,20150408T000000,490000,4,2.25,3390,39356,1,4,8,1640,1750,1964,98027 - Hobart
12179,5561000430,20141016T000000,470000,3,2.25,1830,39165,1,5,8,1830,0,1963,98027 - Hobart
12180,5561000600,20150410T000000,525000,3,2.5,2190,34528,2,3,8,2190,0,1994,98027 - Hobart
12181,5561000920,20140502T000000,630000,4,2.75,2710,37277,2,3,9,2710,0,2000,98027 - Hobart
12182,5561100180,20141107T000000,645000,5,2.25,3340,52476,2,4,8,3340,0,1975,98027 - Hobart
12183,5561100431,20140806T000000,510000,5,2.5,2510,83231,1,4,7,1260,1250,1975,98027 - Hobart
12184,5561200310,20140609T000000,525000,3,3,2470,36445,2,4,8,2470,0,1980,98027 - Hobart
12185,5561200980,20141003T000000,390000,4,2.25,2680,35218,2,3,8,2680,0,1986,98027 - Hobart
12186,5561300340,20140924T000000,599900,3,3,3030,35123,2,4,8,1760,1270,1984,98027 - Hobart
12187,5561300380,20140807T000000,450000,4,2.5,2500,36254,1,4,8,1590,910,1978,98027 - Hobart
12188,5561300480,20150408T000000,600000,7,2.25,3170,36384,2,3,8,3170,0,1969,98027 - Hobart
12189,5561300540,20140602T000000,492000,3,1.75,2770,39927,1,4,8,1580,1190,1978,98027 - Hobart
12190,5561300640,20150506T000000,532000,3,2.25,1910,35015,1,4,8,1430,480,1977,98027 - Hobart
12191,5561300730,20140605T000000,530000,4,3.25,4160,35654,2,3,8,2760,1400,1973,98027 - Hobart
12192,5561300750,20140725T000000,518000,4,2.25,2640,34870,1,3,8,1770,870,1977,98027 - Hobart
12193,5561300980,20150320T000000,500000,4,2.25,2420,36680,2,4,8,2420,0,1977,98027 - Hobart
12194,5561301150,20141111T000000,632000,5,3,3520,36558,2,4,8,2100,1420,1985,98027 - Hobart
12195,5561301220,20140610T000000,589900,4,4.5,3870,35889,2,3,10,2530,1340,2001,98027 - Hobart
12196,5561301280,20140505T000000,410000,3,2.25,1800,36704,1,4,8,1360,440,1978,98027 - Hobart
12197,5561400140,20140521T000000,429000,3,2.5,2420,49928,2,3,8,1860,560,1985,98027 - Hobart
12198,5561400220,20140819T000000,592500,4,2.5,3370,35150,1,5,8,1770,1600,1993,98027 - Hobart
12199,5561400260,20140721T000000,668000,5,3.5,3990,42436,2,3,9,2710,1280,2002,98027 - Hobart
12200,5561400340,20140605T000000,630000,4,3.75,4610,40202,1,4,10,2500,2110,1980,98027 - Hobart
12201,5561400440,20140827T000000,465000,4,2.5,3030,47958,1,3,8,1660,1370,1980,98027 - Hobart
12202,5561400470,20150407T000000,585000,4,3.25,3410,34939,2,4,9,2470,940,1992,98027 - Hobart
12203,5561400610,20141019T000000,542500,5,3.5,2730,42500,1,3,8,1530,1200,1989,98027 - Hobart
12204,5561400740,20150210T000000,593500,5,3.25,4300,50405,2,3,8,3220,1080,1972,98027 - Hobart
12205,5561401110,20140627T000000,460000,4,2.5,2110,35091,1,4,8,1290,820,1985,98027 - Hobart
12206,5561401210,20150108T000000,595000,4,3,3680,35736,1.5,4,8,2320,1360,1970,98027 - Hobart
12207,5561401220,20140707T000000,670000,6,3,4050,36171,2,4,8,2620,1430,1970,98027 - Hobart
12208,5561401260,20141014T000000,508000,4,2.25,3320,53392,2,4,8,2000,1320,1986,98027 - Hobart
12209,5561401530,20141029T000000,550000,1,1.5,1900,40600,1.5,5,9,1450,450,1977,98027 - Hobart
12210,5561700340,20141121T000000,319000,3,2.5,2110,7434,2,4,7,2110,0,1978,98031 - Kent
12211,5561710110,20141014T000000,319990,3,2.25,1840,7326,1,5,7,1370,470,1979,98031 - Kent
12212,5561720180,20140826T000000,252000,3,2.25,1740,10836,1,3,7,910,830,1981,98031 - Kent
12213,5562100325,20141125T000000,305000,2,1,1000,8212,1,4,7,1000,0,1947,98133 - Seattle
12214,5566100060,20140718T000000,490000,3,1.75,1720,12540,1,4,7,1720,0,1956,98006 - Bellevue
12215,5566100145,20140903T000000,499950,3,1.5,1360,11250,1,4,7,1360,0,1955,98006 - Bellevue
12216,5566100170,20141029T000000,650000,10,2,3610,11914,2,4,7,3010,600,1958,98006 - Bellevue
12217,5566100205,20141223T000000,515000,3,1.75,1490,12000,1,4,7,1490,0,1956,98006 - Bellevue
12218,5569620050,20140721T000000,731688,4,3,2630,5772,2,3,9,2630,0,2006,98052 - Redmond
12219,5569620410,20140909T000000,731781,3,3,2630,4972,2,3,9,2630,0,2006,98052 - Redmond
12220,5569620550,20140627T000000,738000,3,3,2630,4896,2,3,9,2630,0,2006,98052 - Redmond
12221,5581400080,20140618T000000,770000,4,2.5,3210,14910,2,3,10,3210,0,1995,98074 - Sammamish
12222,5583200345,20150511T000000,422000,2,1,750,4000,1,4,6,750,0,1926,98118 - Seattle
12223,5583200810,20150402T000000,662700,2,1.5,2440,6900,2,3,7,1590,850,1910,98118 - Seattle
12224,5587000010,20141120T000000,385000,3,2.25,1680,8450,1,3,8,1340,340,1960,98177 - Seattle
12225,5589300145,20140527T000000,415000,3,2.25,1950,8868,1,3,7,1350,600,1964,98155 - Shoreline
12226,5589300205,20140805T000000,274000,5,1,1680,9383,1,3,7,1400,280,1929,98155 - Shoreline
12227,5589300210,20150317T000000,265000,2,1,940,9458,1,3,6,940,0,1948,98155 - Shoreline
12228,5589300361,20140902T000000,270000,3,1.5,1610,8375,2,3,7,1610,0,1927,98155 - Shoreline
12229,5589300370,20150401T000000,282000,4,1,1200,11111,1.5,3,7,1200,0,1949,98155 - Shoreline
12230,5589300435,20141203T000000,359000,4,1,2180,10617,1.5,3,7,2180,0,1950,98155 - Shoreline
12231,5589300495,20150304T000000,310000,3,2.75,2150,6576,1,4,7,1900,250,1926,98155 - Shoreline
12232,5589300585,20141203T000000,325000,3,1,1050,9083,1,3,7,1050,0,1951,98155 - Shoreline
12233,5589300715,20140829T000000,370000,3,2,1860,9100,1.5,3,8,1860,0,1939,98155 - Shoreline
12234,5589900400,20141205T000000,338000,4,1.5,1790,17925,1,4,6,1790,0,1951,98155 - Shoreline
12235,5589900590,20140505T000000,400000,2,1.75,2110,9519,1,2,7,2110,0,1948,98155 - Shoreline
12236,5589900610,20140918T000000,559950,5,3,2730,9519,1,3,8,1670,1060,2014,98155 - Shoreline
12237,5589900761,20150501T000000,315000,2,1,770,6731,1,4,6,770,0,1943,98155 - Shoreline
12238,5591700290,20140515T000000,316500,4,2.5,2150,6807,2,4,8,2150,0,1991,98031 - Kent
12239,5592050080,20150429T000000,449999,4,2.5,1950,4947,2,3,8,1950,0,2000,98056 - Renton
12240,5592200010,20150227T000000,445000,3,2.5,2380,5269,2,3,8,2380,0,2008,98056 - Renton
12241,5595900090,20140609T000000,250000,5,1.5,2520,5753,1.5,4,7,1510,1010,1928,98022 - Naco
12242,5595900210,20141119T000000,195000,2,1,800,5280,1,5,6,800,0,1918,98022 - Naco
12243,5595900280,20150318T000000,235000,3,1,1050,7670,1.5,5,7,1050,0,1955,98022 - Naco
12244,5595900316,20150129T000000,231000,4,1,1220,5120,1.5,5,6,1220,0,1940,98022 - Naco
12245,5595900345,20150113T000000,460000,4,2.75,3460,13168,2,4,8,3460,0,1932,98022 - Naco
12246,5595900355,20141216T000000,257100,3,1.5,1500,10227,1,4,7,1000,500,1945,98022 - Naco
12247,5602000025,20150226T000000,251000,3,2,1200,10212,1.5,5,6,1200,0,1949,98022 - Naco
12248,5602000105,20140721T000000,265000,3,1.5,1560,10489,1,5,7,1560,0,1961,98022 - Naco
12249,5602000275,20140825T000000,259950,4,2,1540,10212,1.5,5,7,1540,0,1948,98022 - Naco
12250,5603700025,20141007T000000,732000,4,1.75,2360,11300,1,4,9,2360,0,1974,98006 - Bellevue
12251,5603700095,20140610T000000,655275,3,1.75,2050,11856,1,3,7,1460,590,1962,98006 - Bellevue
12252,5603800110,20140915T000000,586000,4,2.25,2130,9000,2,4,8,2130,0,1965,98006 - Bellevue
12253,5605000215,20150225T000000,700000,4,1,1470,5450,1.5,3,7,1470,0,1918,98112 - Seattle
12254,5605000430,20140917T000000,1160000,4,2.5,2790,5450,2,3,10,1930,860,1925,98112 - Seattle
12255,5605000440,20141215T000000,1000000,3,1,1880,5450,1.5,4,8,1880,0,1924,98112 - Seattle
12256,5605000590,20141215T000000,975000,4,2.5,3020,4950,1.5,4,9,2020,1000,1921,98112 - Seattle
12257,5605000595,20141209T000000,685000,6,2.25,2770,5854,1.5,3,8,2120,650,1921,98112 - Seattle
12258,5608000590,20140714T000000,929950,3,3.5,3790,10829,2,3,11,3790,0,1993,98027 - Hobart
12259,5608000630,20141103T000000,1520000,4,4,4500,11795,2,3,12,4500,0,1991,98027 - Hobart
12260,5608000700,20140918T000000,1040000,3,2.5,4570,10615,2,3,12,4570,0,1991,98027 - Hobart
12261,5608000840,20140724T000000,905000,4,2.5,3520,12193,2,4,10,3520,0,1993,98027 - Hobart
12262,5608000860,20140926T000000,920000,4,2.5,3470,10045,2,3,10,3470,0,1993,98027 - Hobart
12263,5608010050,20141229T000000,920000,4,2.5,3550,10233,2,3,9,3550,0,1996,98027 - Hobart
12264,5608010420,20141120T000000,808000,4,2.75,3340,7230,2,3,9,3340,0,1996,98027 - Hobart
12265,5608010650,20150408T000000,965000,4,2.5,3420,9575,2,3,11,3420,0,1994,98027 - Hobart
12266,5608010980,20141007T000000,878000,4,2.5,3480,13421,2,3,11,3480,0,1995,98027 - Hobart
12267,5609000311,20150410T000000,729999,6,4.5,3600,6110,2,3,9,2510,1090,2012,98118 - Seattle
12268,5611000090,20140805T000000,525000,4,2.75,2500,10330,1,4,8,1380,1120,1978,98155 - Shoreline
12269,5611500100,20140522T000000,655000,4,2.5,2860,12394,2,3,10,2860,0,1999,98075 - Sammamish
12270,5611500140,20140822T000000,686000,4,2.5,2760,6440,2,3,10,2760,0,1999,98075 - Sammamish
